Model,Scenario,Region,Variable,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
IMAGE 3.0.1,IMA15-AGInt,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|NOx,Mt NO2/yr,,127.4686286,129.3684286,133.26441,119.1554682,98.92086344,78.80504348,64.12228866,54.69160795,49.6580067,46.38232477,,43.9760997,,39.86606462,,37.75952762,,35.21464198,,34.25564017
IMAGE 3.0.1,IMA15-AGInt,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|OC,Mt OC/yr,,36.3917,35.3887,35.76956683,36.63343155,30.05504888,26.03850436,24.73213058,24.3718971,24.23690432,23.64323044,,24.16777039,,19.24043083,,16.95648003,,14.82048035,,13.52165031
IMAGE 3.0.1,IMA15-AGInt,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|PFC,kt CF4/yr,,11.6059,10.6344,16.28115151,12.3052515,2.37039184,2.4825162,2.669892617,2.875664266,3.259859378,3.780183592,,2.803890581,,2.250887489,,1.835669303,,1.451285148,,1.194398189
IMAGE 3.0.1,IMA15-AGInt,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|SF6,kt SF6/yr,,6.3408,7.0443,7.370441069,3.792662203,2.474468241,2.42955943,2.301654488,2.106856684,1.905712893,1.691887021,,1.580207944,,1.538095951,,1.413220048,,1.257866025,,1.062312961
IMAGE 3.0.1,IMA15-AGInt,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|Sulfur,Mt SO2/yr,,113.439,100.4414,96.77518298,67.82939442,46.31761542,28.9929702,20.90314821,17.48406635,17.07528036,17.88770676,,16.10214615,,14.10287762,,12.3956461,,10.53607559,,8.237553596
IMAGE 3.0.1,IMA15-AGInt,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|VOC,Mt VOC/yr,,215.4629,216.4157,210.3405019,185.8762596,152.9545068,126.9980525,116.8128796,110.532,107.2829809,102.799085,,108.3154222,,100.1394488,,89.40333629,,76.23715848,,64.78226364
IMAGE 3.0.1,IMA15-Def,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|BC,Mt BC/yr,,8.2512,8.0345,7.800720585,7.229089645,6.248125,4.969592033,4.407291843,4.551065891,5.009155735,3.95392704,,2.74358201,,2.394412041,,2.268260002,,2.029649973,,1.790073991
IMAGE 3.0.1,IMA15-Def,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|C2F6,kt C2F6/yr,,2.6495,2.3992,5.142596405,6.51542682,2.955128698,0.17319093,0.913374768,0.332833462,0.202547981,0.110150208,,0.068866617,,0.05373695,,0.032333686,,0.020697749,,0.025222138
IMAGE 3.0.1,IMA15-Def,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|C6F14,kt C6F14/yr,,0.4358,0.4666,0.441103525,0.250270148,0.15677305,0.070603509,0.016307971,0.006259649,0.014830318,0.02538692,,0.022927067,,0.021947771,,0.022069021,,0.021867585,,0.02610523
IMAGE 3.0.1,IMA15-Def,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|CH4,Mt CH4/yr,,346.4720389,372.1805241,389.7410656,337.1543293,293.8302577,256.8598086,229.6012583,218.441707,215.5704552,195.4833069,,181.2756042,,176.7124023,,173.1941986,,166.8058014,,160.4786987
IMAGE 3.0.1,IMA15-Def,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|CO,Mt CO/yr,,1061.5255,1048.8921,1017.215387,986.6866124,884.4660148,732.3294728,648.6287473,670.4677047,734.1076011,556.2715657,,387.9357859,,346.9867401,,327.1253865,,293.0984039,,260.2441406
IMAGE 3.0.1,IMA15-Def,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|CO2|AFOLU,Mt CO2/yr,,4383.504384,3827.270494,3435.821264,4128.798916,3465.128625,1845.292185,1345.685248,3099.477793,5326.592756,2821.353252,,-574.7265233,,-1247.548449,,-223.5745366,,135.2658197,,-223.1254839
IMAGE 3.0.1,IMA15-Def,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29227.02923,32727.23273,35719.47375,31931.70897,26843.02627,20608.8853,9692.639813,1668.678038,-2395.419361,-4809.459677,,-7569.951212,,-9638.129952,,-10190.13686,,-10264.63075,,-10983.6803
IMAGE 3.0.1,IMA15-Def,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC125,kt HFC23/yr,,13.7591,34.5984,45.61028876,51.46038667,28.68556659,15.24871153,8.581198887,7.465985746,6.359761462,5.250850201,,6.18769598,,7.21861887,,7.998844147,,8.916921616,,10.00236988
IMAGE 3.0.1,IMA15-Def,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC134a,kt HFC23/yr,,120.9334,152.5132,258.5536891,292.945176,135.7559593,53.60545406,19.52830548,25.59983282,31.71405044,37.78937912,,44.27748108,,51.45980072,,56.87337875,,63.24821854,,70.79472351
IMAGE 3.0.1,IMA15-Def,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC143a,kt HFC23/yr,,12.4483,26.5373,37.53225388,43.71023885,23.1756212,11.35514826,5.851778943,5.529782506,5.216176258,4.900063038,,5.774322987,,6.736372948,,7.464474201,,8.321219444,,9.33415699
IMAGE 3.0.1,IMA15-Def,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC227ea,kt HFC23/yr,,4.89,11.5413,11.32551233,8.217456953,6.304919236,4.949590654,3.627108478,2.529192195,1.426952683,0.3247132,,0.35966,,0.364103585,,0.358551204,,0.346284389,,0.330887198
IMAGE 3.0.1,IMA15-Def,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC23,kt HFC23/yr,,10.8117,9.5222,11.45174583,3.766304531,1.713518016,1.370814389,1.057851304,0.768680635,0.498543964,0.243634596,,0.138462305,,0.07264901,,0.036276609,,0,,0
IMAGE 3.0.1,IMA15-Def,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC245ca,kt HFC23/yr,,,59.50796013,65.14527548,54.01101743,24.57508015,3.103225429,0.640624888,0,0,0,,0,,0,,0,,0,,0
IMAGE 3.0.1,IMA15-Def,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC32,kt HFC23/yr,,10.9934,17.9421,52.0743375,63.98816451,32.73895326,14.77233002,6.795100492,7.203169215,7.621200496,8.025360107,,9.421563148,,10.91823959,,11.91880035,,13.06803989,,14.43927002
IMAGE 3.0.1,IMA15-Def,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC43-10,kt HFC23/yr,,3.2352,6.4867,5.843549864,4.546353788,3.634543189,2.878243432,2.141677594,1.438190796,0.734596187,0.0310016,,0.031897601,,0.0326088,,0.0330428,,0.033174399,,0.0330204
IMAGE 3.0.1,IMA15-Def,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|N2O,kt N2O/yr,,9943.063483,10340.11429,10771.02334,9887.206796,9181.277043,9073.875889,9134.560044,9652.883639,10215.09214,10140.97412,,9971.833005,,10058.2447,,10158.58133,,10194.56306,,10231.05734
IMAGE 3.0.1,IMA15-Def,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|NH3,Mt NH3/yr,,50.85877856,52.83684998,57.96711825,64.28828308,68.71883532,72.47631825,75.53086821,80.62549627,86.32628518,88.07816935,,86.92713606,,87.53673271,,88.3823131,,89.0043369,,89.62739727
IMAGE 3.0.1,IMA15-Def,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|NOx,Mt NO2/yr,,127.4686286,129.3684286,129.3169441,117.1673619,101.9618638,85.62759085,71.1296374,63.98977804,60.0654864,50.44530719,,42.2836267,,39.45456069,,38.38013322,,36.20531723,,34.35861642
IMAGE 3.0.1,IMA15-Def,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|OC,Mt OC/yr,,36.3917,35.3887,34.45800524,34.60337936,31.1635217,25.09922671,22.65128952,25.48934209,30.71726626,23.49061966,,15.63442039,,14.30897045,,13.88014984,,12.55389977,,11.24195004
IMAGE 3.0.1,IMA15-Def,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|PFC,kt CF4/yr,,11.6059,10.6344,16.28115151,12.3052515,2.37039184,2.4825162,2.669892617,2.875664266,3.259859378,3.780183592,,2.803890581,,2.250887489,,1.835669303,,1.451285148,,1.194398189
IMAGE 3.0.1,IMA15-Def,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|SF6,kt SF6/yr,,6.3408,7.0443,7.370441069,3.792662203,2.474468241,2.42955943,2.301654488,2.106856684,1.905712893,1.691887021,,1.580207944,,1.538095951,,1.413220048,,1.257866025,,1.062312961
IMAGE 3.0.1,IMA15-Def,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|Sulfur,Mt SO2/yr,,113.439,100.4414,96.63553073,68.3882552,47.95108405,30.69741127,22.04257921,18.66372524,18.50323217,18.11172867,,15.10521984,,13.80700588,,12.42916012,,10.14203835,,7.754936218
IMAGE 3.0.1,IMA15-Def,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|VOC,Mt VOC/yr,,215.4629,216.4157,206.4239607,184.8379076,160.7803188,137.753393,123.5274233,118.6576254,119.2412225,102.9454887,,97.40895545,,94.85709727,,86.06749946,,73.47633427,,61.96564096
IMAGE 3.0.1,IMA15-Eff,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|BC,Mt BC/yr,,8.2512,8.0345,7.761694682,7.125935225,6.134072347,4.860605656,4.343242003,4.112243383,4.941210851,4.332637787,,2.795222998,,2.43988204,,2.331413031,,2.072355986,,1.835005999
IMAGE 3.0.1,IMA15-Eff,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|C2F6,kt C2F6/yr,,2.6495,2.3992,5.142596405,6.51542682,2.955128698,0.17319093,0.913374768,0.332833462,0.202547981,0.110150208,,0.068866617,,0.05373695,,0.032333686,,0.020697749,,0.025222138
IMAGE 3.0.1,IMA15-Eff,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|C6F14,kt C6F14/yr,,0.4358,0.4666,0.441103525,0.250270148,0.15677305,0.070603509,0.016307971,0.006259649,0.014830318,0.02538692,,0.022927067,,0.021947771,,0.022069021,,0.021867585,,0.02610523
IMAGE 3.0.1,IMA15-Eff,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|CH4,Mt CH4/yr,,346.4720389,372.1805241,388.3436657,335.048891,292.1984218,255.438666,228.0915994,211.8354295,212.0638634,196.8027954,,179.1640015,,174.6118011,,171.5823059,,165.6878967,,159.9508972
IMAGE 3.0.1,IMA15-Eff,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|CO,Mt CO/yr,,1061.5255,1048.8921,1014.666588,976.0301869,869.5916824,713.0320841,630.7000503,590.5728454,704.3466974,592.4599507,,372.6286621,,331.4063568,,316.0369262,,279.5233001,,249.1934738
IMAGE 3.0.1,IMA15-Eff,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|CO2|AFOLU,Mt CO2/yr,,4383.504384,3827.270494,3427.576796,4106.664197,3469.779974,1849.784529,1235.463118,1903.246383,5047.090754,3829.935536,,-492.7965403,,-1237.894314,,-170.6653784,,-57.59291103,,-373.3072157
IMAGE 3.0.1,IMA15-Eff,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29227.02923,32727.23273,35310.92196,31037.20982,25833.15707,20049.6291,9946.666481,1911.814459,-2251.173335,-4549.006832,,-7037.650615,,-9036.185652,,-9323.843504,,-9354.193593,,-10228.41463
IMAGE 3.0.1,IMA15-Eff,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC125,kt HFC23/yr,,13.7591,34.5984,45.61028876,51.46038667,28.68556659,15.24871153,8.581198887,7.465985746,6.359761462,5.250850201,,6.18769598,,7.21861887,,7.998844147,,8.916921616,,10.00236988
IMAGE 3.0.1,IMA15-Eff,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC134a,kt HFC23/yr,,120.9334,152.5132,258.5536891,292.945176,135.7559593,53.60545406,19.52830548,25.59983282,31.71405044,37.78937912,,44.27748108,,51.45980072,,56.87337875,,63.24821854,,70.79472351
IMAGE 3.0.1,IMA15-Eff,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC143a,kt HFC23/yr,,12.4483,26.5373,37.53225388,43.71023885,23.1756212,11.35514826,5.851778943,5.529782506,5.216176258,4.900063038,,5.774322987,,6.736372948,,7.464474201,,8.321219444,,9.33415699
IMAGE 3.0.1,IMA15-Eff,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC227ea,kt HFC23/yr,,4.89,11.5413,11.32551233,8.217456953,6.304919236,4.949590654,3.627108478,2.529192195,1.426952683,0.3247132,,0.35966,,0.364103585,,0.358551204,,0.346284389,,0.330887198
IMAGE 3.0.1,IMA15-Eff,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC23,kt HFC23/yr,,10.8117,9.5222,11.45174583,3.766304531,1.713518016,1.370814389,1.057851304,0.768680635,0.498543964,0.243634596,,0.138462305,,0.07264901,,0.036276609,,0,,0
IMAGE 3.0.1,IMA15-Eff,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC245ca,kt HFC23/yr,,,59.50796013,65.14527548,54.01101743,24.57508015,3.103225429,0.640624888,0,0,0,,0,,0,,0,,0,,0
IMAGE 3.0.1,IMA15-Eff,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC32,kt HFC23/yr,,10.9934,17.9421,52.0743375,63.98816451,32.73895326,14.77233002,6.795100492,7.203169215,7.621200496,8.025360107,,9.421563148,,10.91823959,,11.91880035,,13.06803989,,14.43927002
IMAGE 3.0.1,IMA15-Eff,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC43-10,kt HFC23/yr,,3.2352,6.4867,5.843549864,4.546353788,3.634543189,2.878243432,2.141677594,1.438190796,0.734596187,0.0310016,,0.031897601,,0.0326088,,0.0330428,,0.033174399,,0.0330204
IMAGE 3.0.1,IMA15-Eff,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|N2O,kt N2O/yr,,9943.063483,10340.11429,10751.3777,9833.644522,9134.926134,8994.892804,8974.356335,9319.621275,10016.7458,10122.4262,,9886.005229,,10010.96986,,10109.0798,,10100.74232,,10160.32924
IMAGE 3.0.1,IMA15-Eff,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|NH3,Mt NH3/yr,,50.85877856,52.83684998,57.9627994,64.26125059,68.7090176,72.4465226,75.31307344,79.37488894,85.91573108,88.7812698,,86.92051627,,87.60196155,,88.47016659,,88.87300992,,89.51549814
IMAGE 3.0.1,IMA15-Eff,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|NOx,Mt NO2/yr,,127.4686286,129.3684286,127.8516891,113.7023392,97.77492164,80.55030345,66.33615905,57.83671889,56.15297001,48.8822948,,39.80021722,,37.05457756,,35.98997362,,34.0542281,,32.7322039
IMAGE 3.0.1,IMA15-Eff,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|OC,Mt OC/yr,,36.3917,35.3887,34.3999322,34.43900787,31.07132047,25.03756404,22.74708801,22.38924253,30.23176592,26.47034073,,15.78468037,,14.4067297,,14.11067009,,12.56344032,,11.28964996
IMAGE 3.0.1,IMA15-Eff,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|PFC,kt CF4/yr,,11.6059,10.6344,16.28115151,12.3052515,2.37039184,2.4825162,2.669892617,2.875664266,3.259859378,3.780183592,,2.803890581,,2.250887489,,1.835669303,,1.451285148,,1.194398189
IMAGE 3.0.1,IMA15-Eff,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|SF6,kt SF6/yr,,6.3408,7.0443,7.370441069,3.792662203,2.474468241,2.42955943,2.301654488,2.106856684,1.905712893,1.691887021,,1.580207944,,1.538095951,,1.413220048,,1.257866025,,1.062312961
IMAGE 3.0.1,IMA15-Eff,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|Sulfur,Mt SO2/yr,,113.439,100.4414,95.46779849,66.38093098,45.83264532,28.36595986,19.3894153,14.95551525,14.98764723,14.88179207,,12.00133038,,11.38107395,,10.41528797,,8.541704178,,6.628903866
IMAGE 3.0.1,IMA15-Eff,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|VOC,Mt VOC/yr,,215.4629,216.4157,205.478078,182.1173535,157.0142208,132.1211593,116.6511415,105.2277859,106.7187176,91.95059788,,79.60880172,,77.62769729,,72.14871037,,62.43751937,,54.09086692
IMAGE 3.0.1,IMA15-LiStCh,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|BC,Mt BC/yr,,8.2512,8.0345,8.243638766,7.357035307,6.317260308,5.131034313,4.842102839,4.747166365,4.752164468,4.719435215,,4.113640785,,3.50997901,,3.164185047,,2.637715101,,2.345645905
IMAGE 3.0.1,IMA15-LiStCh,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|C2F6,kt C2F6/yr,,2.6495,2.3992,5.142596405,6.51542682,2.955128698,0.17319093,0.913374768,0.332833462,0.202547981,0.110150208,,0.068866617,,0.05373695,,0.032333686,,0.020697749,,0.025222138
IMAGE 3.0.1,IMA15-LiStCh,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|C6F14,kt C6F14/yr,,0.4358,0.4666,0.441103525,0.250270148,0.15677305,0.070603509,0.016307971,0.006259649,0.014830318,0.02538692,,0.022927067,,0.021947771,,0.022069021,,0.021867585,,0.02610523
IMAGE 3.0.1,IMA15-LiStCh,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|CH4,Mt CH4/yr,,346.4720389,372.1805241,385.907684,327.8628406,273.81226,230.1613222,197.4974603,173.5521043,155.671354,138.7814941,,134.7106934,,130.2879028,,125.196701,,117.4011002,,112.2462006
IMAGE 3.0.1,IMA15-LiStCh,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|CO,Mt CO/yr,,1061.5255,1048.8921,1055.639141,970.5380986,847.5352719,685.6905772,630.0888837,593.0308812,566.2624244,532.4645588,,486.641632,,427.0620574,,390.3055419,,323.3526255,,286.8917287
IMAGE 3.0.1,IMA15-LiStCh,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|CO2|AFOLU,Mt CO2/yr,,4383.504384,3827.270494,3456.935565,3319.712764,2444.76567,-429.5362144,-2333.587322,-2689.010423,-3208.734266,-4031.866839,,-3982.999251,,-4169.822768,,-2260.267837,,-1382.112011,,-980.5998195
IMAGE 3.0.1,IMA15-LiStCh,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29227.02923,32727.23273,35537.18779,31348.95536,26132.91704,21793.94605,15356.75612,10684.43735,6741.106361,2753.308264,,-1451.156684,,-3913.812284,,-5827.906066,,-5861.699424,,-6446.328036
IMAGE 3.0.1,IMA15-LiStCh,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC125,kt HFC23/yr,,13.7591,34.5984,45.61028876,51.46038667,28.68556659,15.24871153,8.581198887,7.465985746,6.359761462,5.250850201,,6.18769598,,7.21861887,,7.998844147,,8.916921616,,10.00236988
IMAGE 3.0.1,IMA15-LiStCh,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC134a,kt HFC23/yr,,120.9334,152.5132,258.5536891,292.945176,135.7559593,53.60545406,19.52830548,25.59983282,31.71405044,37.78937912,,44.27748108,,51.45980072,,56.87337875,,63.24821854,,70.79472351
IMAGE 3.0.1,IMA15-LiStCh,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC143a,kt HFC23/yr,,12.4483,26.5373,37.53225388,43.71023885,23.1756212,11.35514826,5.851778943,5.529782506,5.216176258,4.900063038,,5.774322987,,6.736372948,,7.464474201,,8.321219444,,9.33415699
IMAGE 3.0.1,IMA15-LiStCh,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC227ea,kt HFC23/yr,,4.89,11.5413,11.32551233,8.217456953,6.304919236,4.949590654,3.627108478,2.529192195,1.426952683,0.3247132,,0.35966,,0.364103585,,0.358551204,,0.346284389,,0.330887198
IMAGE 3.0.1,IMA15-LiStCh,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC23,kt HFC23/yr,,10.8117,9.5222,11.45174583,3.766304531,1.713518016,1.370814389,1.057851304,0.768680635,0.498543964,0.243634596,,0.138462305,,0.07264901,,0.036276609,,0,,0
IMAGE 3.0.1,IMA15-LiStCh,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC245ca,kt HFC23/yr,,,59.50796013,65.14527548,54.01101743,24.57508015,3.103225429,0.640624888,0,0,0,,0,,0,,0,,0,,0
IMAGE 3.0.1,IMA15-LiStCh,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC32,kt HFC23/yr,,10.9934,17.9421,52.0743375,63.98816451,32.73895326,14.77233002,6.795100492,7.203169215,7.621200496,8.025360107,,9.421563148,,10.91823959,,11.91880035,,13.06803989,,14.43927002
IMAGE 3.0.1,IMA15-LiStCh,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC43-10,kt HFC23/yr,,3.2352,6.4867,5.843549864,4.546353788,3.634543189,2.878243432,2.141677594,1.438190796,0.734596187,0.0310016,,0.031897601,,0.0326088,,0.0330428,,0.033174399,,0.0330204
IMAGE 3.0.1,IMA15-LiStCh,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|N2O,kt N2O/yr,,9943.063483,10340.11429,10646.75522,9588.324995,8452.345385,7906.016723,7389.734727,6997.745212,6692.14974,6417.671699,,6656.560685,,6771.651714,,6959.043037,,6972.120883,,6945.682825
IMAGE 3.0.1,IMA15-LiStCh,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|NH3,Mt NH3/yr,,50.85877856,52.83684998,56.71765509,61.28482633,61.24137159,60.70555676,59.41672236,58.41558134,57.66310239,56.90866194,,57.93178136,,58.32917214,,59.04644134,,58.97444315,,58.94603111
IMAGE 3.0.1,IMA15-LiStCh,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|NOx,Mt NO2/yr,,127.4686286,129.3684286,133.1847454,116.6290545,96.77764724,75.69753768,60.7536635,50.78160306,44.99317425,41.31966455,,38.1408998,,35.75103474,,34.29342706,,31.37174416,,29.4401944
IMAGE 3.0.1,IMA15-LiStCh,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|OC,Mt OC/yr,,36.3917,35.3887,35.98695784,34.42124473,31.27854722,26.06650424,24.61541325,23.87686193,23.60853118,23.14262962,,21.5889492,,18.99526024,,17.57131004,,14.56822014,,13.07201958
IMAGE 3.0.1,IMA15-LiStCh,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|PFC,kt CF4/yr,,11.6059,10.6344,16.28115151,12.3052515,2.37039184,2.4825162,2.669892617,2.875664266,3.259859378,3.780183592,,2.803890581,,2.250887489,,1.835669303,,1.451285148,,1.194398189
IMAGE 3.0.1,IMA15-LiStCh,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|SF6,kt SF6/yr,,6.3408,7.0443,7.370441069,3.792662203,2.474468241,2.42955943,2.301654488,2.106856684,1.905712893,1.691887021,,1.580207944,,1.538095951,,1.413220048,,1.257866025,,1.062312961
IMAGE 3.0.1,IMA15-LiStCh,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|Sulfur,Mt SO2/yr,,113.439,100.4414,96.50907637,66.99267682,45.95125666,28.6743171,20.61017851,17.18127857,16.84353464,17.72714233,,15.68326569,,14.02591801,,12.42400837,,10.39284229,,8.162467957
IMAGE 3.0.1,IMA15-LiStCh,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|VOC,Mt VOC/yr,,215.4629,216.4157,210.2198484,182.1247934,153.5188704,126.0381609,115.5496329,108.709054,105.5360056,101.5060283,,104.8023602,,99.55490649,,89.23395157,,74.89824772,,63.30100745
IMAGE 3.0.1,IMA15-Pop,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|BC,Mt BC/yr,,8.2512,8.0345,7.769946707,7.12342873,6.075572176,4.747758327,4.195187284,3.857216566,3.584805712,3.558830023,,3.058043003,,2.273951054,,2.138648987,,1.894880056,,1.716146946
IMAGE 3.0.1,IMA15-Pop,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|C2F6,kt C2F6/yr,,2.6495,2.3992,5.142596405,6.51542682,2.955128698,0.17319093,0.913374768,0.332833462,0.202547981,0.110150208,,0.068866617,,0.05373695,,0.032333686,,0.020697749,,0.025222138
IMAGE 3.0.1,IMA15-Pop,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|C6F14,kt C6F14/yr,,0.4358,0.4666,0.441103525,0.250270148,0.15677305,0.070603509,0.016307971,0.006259649,0.014830318,0.02538692,,0.022927067,,0.021947771,,0.022069021,,0.021867585,,0.02610523
IMAGE 3.0.1,IMA15-Pop,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|CH4,Mt CH4/yr,,346.4720389,372.1805241,388.6595417,334.1156711,289.0894702,252.0526034,225.1923265,206.3328584,193.0716721,183.2994995,,174.6118927,,162.079895,,154.3961945,,144.6840057,,135.1316986
IMAGE 3.0.1,IMA15-Pop,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|CO,Mt CO/yr,,1061.5255,1048.8921,1013.688648,972.9402542,861.7783571,703.0762532,622.7346789,569.29437,520.9553794,504.7139994,,451.2876586,,341.2957509,,319.0168253,,280.6106414,,253.4149322
IMAGE 3.0.1,IMA15-Pop,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|CO2|AFOLU,Mt CO2/yr,,4383.504384,3827.270494,3427.046323,3976.020123,3108.688231,1387.708179,626.3284112,659.710731,585.8956816,1341.731417,,137.0058358,,-1734.067485,,-838.7152156,,-652.6277625,,-1354.954561
IMAGE 3.0.1,IMA15-Pop,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29227.02923,32727.23273,35689.33434,31845.773,26827.20869,22527.57375,15932.49722,8920.876041,2629.083182,-1860.936972,,-6487.736315,,-8757.794821,,-9801.773761,,-9497.227447,,-11673.01311
IMAGE 3.0.1,IMA15-Pop,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC125,kt HFC23/yr,,13.7591,34.5984,45.61028876,51.46038667,28.61347644,15.17440123,8.530352787,7.382639379,6.236146197,5.072679996,,5.859064102,,6.646491051,,7.080720901,,7.495429993,,7.873044014
IMAGE 3.0.1,IMA15-Pop,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC134a,kt HFC23/yr,,120.9334,152.5132,258.5536891,292.945176,135.2410514,53.07264767,19.16428418,25.00764303,30.8399507,36.53419113,,41.96897888,,47.44313812,,50.42948151,,53.26976013,,55.84252167
IMAGE 3.0.1,IMA15-Pop,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC143a,kt HFC23/yr,,12.4483,26.5373,37.53225388,43.71023885,23.10835092,11.28580183,5.804329831,5.452006551,5.100820289,4.73379612,,5.467645168,,6.202466011,,6.607686996,,6.994691849,,7.3470788
IMAGE 3.0.1,IMA15-Pop,World,Diagnostics|MAGICC6|Harmonized Input|Emissions|HFC|HFC227ea,kt HFC23/yr,,4.89,11.5413,11.32551233,8.217456953,6.304919236,4.949590654,3.627108478,2.529192195,1.426952683,0.3247132,,0.35966,,0.364103585,,0.358551204,,0.346284389,,0.330887198
